score_type,tier,regime,attack_pct,k,n_targeted,n_attacked,restoration_rate,asr_after
Score 2,structural,default,40,40,1199,1069,0.186155285313377,0.813844714686623
Score 2,structural,default,40,50,1199,1069,0.13376987839101964,0.8662301216089804
Score 2,structural,default,40,70,1199,1069,0.013096351730589336,0.9869036482694107
Score 2,structural,default,40,94,1199,1069,0.0,1.0
Score 2,noisy,default,40,1,1199,1000,0.953,0.04700000000000004
Score 2,noisy,default,40,2,1199,1000,0.951,0.049000000000000044
Score 2,noisy,default,40,3,1199,1000,0.927,0.07299999999999995
Score 2,noisy,default,40,5,1199,1000,0.876,0.124
Score 2,noisy,default,40,10,1199,1000,0.776,0.22399999999999998
Score 2,noisy,default,40,15,1199,1000,0.477,0.523
Score 2,noisy,default,40,20,1199,1000,0.335,0.665
Score 2,noisy,default,40,30,1199,1000,0.225,0.775
Score 2,noisy,default,40,40,1199,1000,0.157,0.843
Score 2,noisy,default,40,50,1199,1000,0.134,0.866
Score 2,noisy,default,40,70,1199,1000,0.029,0.971
Score 2,noisy,default,40,94,1199,1000,0.0,1.0
Score 2,structural,default,50,1,1499,1330,0.9766917293233083,0.023308270676691722
Score 2,structural,default,50,2,1499,1330,0.9766917293233083,0.023308270676691722
Score 2,structural,default,50,3,1499,1330,0.969172932330827,0.03082706766917298
Score 2,structural,default,50,5,1499,1330,0.9729323308270676,0.02706766917293235
Score 2,structural,default,50,10,1499,1330,0.969172932330827,0.03082706766917298
Score 2,structural,default,50,15,1499,1330,0.4345864661654135,0.5654135338345865
Score 2,structural,default,50,20,1499,1330,0.3240601503759398,0.6759398496240602
Score 2,structural,default,50,30,1499,1330,0.2646616541353383,0.7353383458646616
Score 2,structural,default,50,40,1499,1330,0.18345864661654135,0.8165413533834587
Score 2,structural,default,50,50,1499,1330,0.11804511278195488,0.8819548872180452
Score 2,structural,default,50,70,1499,1330,0.017293233082706767,0.9827067669172932
Score 2,structural,default,50,94,1499,1330,0.0,1.0
Score 2,noisy,default,50,1,1499,1265,0.9557312252964427,0.04426877470355728
Score 2,noisy,default,50,2,1499,1265,0.9193675889328063,0.08063241106719365
Score 2,noisy,default,50,3,1499,1265,0.8956521739130435,0.10434782608695647
Score 2,noisy,default,50,5,1499,1265,0.833201581027668,0.16679841897233205
Score 2,noisy,default,50,10,1499,1265,0.7762845849802371,0.2237154150197629
Score 2,noisy,default,50,15,1499,1265,0.45454545454545453,0.5454545454545454
Score 2,noisy,default,50,20,1499,1265,0.3217391304347826,0.6782608695652175
Score 2,noisy,default,50,30,1499,1265,0.2134387351778656,0.7865612648221344
Score 2,noisy,default,50,40,1499,1265,0.14387351778656127,0.8561264822134387
Score 2,noisy,default,50,50,1499,1265,0.11778656126482213,0.8822134387351779
Score 2,noisy,default,50,70,1499,1265,0.020553359683794466,0.9794466403162055
Score 2,noisy,default,50,94,1499,1265,0.0,1.0
Score 2,structural,default,60,1,1798,1595,0.9749216300940439,0.025078369905956133
Score 2,structural,default,60,2,1798,1595,0.9749216300940439,0.025078369905956133
Score 2,structural,default,60,3,1798,1595,0.94858934169279,0.05141065830721003
Score 2,structural,default,60,5,1798,1595,0.954858934169279,0.04514106583072097
Score 2,structural,default,60,10,1798,1595,0.9479623824451411,0.05203761755485892
Score 2,structural,default,60,15,1798,1595,0.40376175548589344,0.5962382445141066
Score 2,structural,default,60,20,1798,1595,0.3824451410658307,0.6175548589341693
Score 2,structural,default,60,30,1798,1595,0.2670846394984326,0.7329153605015675
Score 2,structural,default,60,40,1798,1595,0.18307210031347962,0.8169278996865204
Score 2,structural,default,60,50,1798,1595,0.10846394984326019,0.8915360501567398
Score 2,structural,default,60,70,1798,1595,0.01818181818181818,0.9818181818181818
Score 2,structural,default,60,94,1798,1595,0.0,1.0
Score 2,noisy,default,60,1,1798,1525,0.9573770491803278,0.042622950819672156
Score 2,noisy,default,60,2,1798,1525,0.8590163934426229,0.14098360655737707
Score 2,noisy,default,60,3,1798,1525,0.860983606557377,0.13901639344262295
